ResponseId,Country,ConvertedCompYearly,LanguageHaveWorkedWith,YearsCodePro,DevType,EdLevel,RemoteWork,OrgSize,Employment,lang_Python,lang_R,lang_Julia,lang_Java,lang_Kotlin,lang_Scala,lang_JavaScript,lang_TypeScript,lang_PHP,lang_C,lang_C++,lang_Rust,lang_C#,lang_Go,lang_Swift,HighSalary,SurveyYear
47665,United States of America,60000.0,HTML/CSS;JavaScript;PHP;SQL,30.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2025
47672,United States of America,132000.0,C++;Groovy;Java;PowerShell,5.0,Engineering manager,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,"10,000 or more employees",Employed,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2025
47677,Bulgaria,47445.0,Swift,10.0,"Developer, mobile","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Remote,Less than 20 employees,Employed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025
47699,United Kingdom of Great Britain and Northern Ireland,142949.0,Bash/Shell (all shells);Python;Scala;SQL,10.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,Employed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2025
47714,United States of America,104000.0,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;SQL;TypeScript,9.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,500 to 999 employees,Employed,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2025
47726,Colombia,31809.0,Java;Python,5.0,Cloud infrastructure engineer,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"10,000 or more employees",Employed,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025
47728,Canada,72958.0,C;C++;Kotlin;Lisp,7.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)","5,000 to 9,999 employees",Employed,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2025
47744,Poland,5444.0,C#;Java;JavaScript;PHP;SQL;TypeScript,15.0,"Architect, software or solutions","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,"1,000 to 4,999 employees",Employed,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2025
47750,Italy,92812.0,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;SQL;TypeScript,18.0,"Developer, front-end",Some college/university study without earning a degree,Remote,100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2025
47752,Sweden,56604.0,Bash/Shell (all shells);Dart;HTML/CSS;JavaScript;TypeScript,14.0,"Developer, front-end","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Your choice (very flexible, you can come in when you want or just as needed)",Less than 20 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
47769,United States of America,100000.0,Ada;Assembly;Bash/Shell (all shells);C;C#;C++;COBOL;Dart;Delphi;Elixir;Erlang;F#;Fortran;GDScript;Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Lisp;MATLAB;PHP;Prolog;Python;SQL;TypeScript;VBA;Zig;Mojo,4.0,Data scientist,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,Less than 20 employees,Employed,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,2025
47778,United States of America,150000.0,C#;SQL,40.0,"Developer, desktop or enterprise applications","Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,Employed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2025
47779,Czech Republic,65528.0,C#;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL;TypeScript,10.0,"Developer, AI apps or physical AI",Primary/elementary school,,,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2025
47783,Pakistan,2107.0,C++;HTML/CSS;JavaScript,8.0,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,20 to 99 employees,Employed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2025
47788,Canada,109438.0,Python,7.0,AI/ML engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,"5,000 to 9,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025
47821,Italy,46406.0,Bash/Shell (all shells);C;C#;COBOL;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;TypeScript;VBA;Visual Basic (.Net),26.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,Less than 20 employees,Employed,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,2025
47846,Somalia,5000.0,Ada;Assembly;Bash/Shell (all shells);C;C#;C++;COBOL;Dart;Delphi;Elixir;Erlang;F#;Fortran;GDScript;Go;Groovy;HTML/CSS;Java;JavaScript,2.0,Other (please specify):,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Remote,20 to 99 employees,Student,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,2025
47858,United States of America,200000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;SQL;TypeScript,6.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
47862,United States of America,260000.0,Bash/Shell (all shells);C#;C++;HTML/CSS;Java;JavaScript;PowerShell;Python;Ruby;SQL;Swift;TypeScript,22.0,Engineering manager,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)","1,000 to 4,999 employees",Employed,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,2025
47875,United States of America,110000.0,HTML/CSS;JavaScript;PHP;SQL;TypeScript,12.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)",,,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2025
47879,Egypt,2876.0,Bash/Shell (all shells);PowerShell;Python,15.0,System administrator,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
47884,Colombia,48000.0,Java;JavaScript;Python;SQL;TypeScript,7.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,500 to 999 employees,Employed,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2025
47899,Israel,176485.0,Bash/Shell (all shells);C;C++;Python;Ruby;Rust,9.0,"Developer, embedded applications or devices","Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some remote, leans heavy to in-person)","1,000 to 4,999 employees",Employed,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2025
47901,Moldova,23203.0,Python;SQL,2.0,Data engineer,"Associate degree (A.A., A.S., etc.)","Your choice (very flexible, you can come in when you want or just as needed)",500 to 999 employees,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
47902,South Africa,54124.0,C#;C++;MATLAB;Python,8.0,"Architect, software or solutions","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2025
47905,Germany,3487.0,Bash/Shell (all shells);C;C#;C++;COBOL;Dart;Delphi,1.0,Student,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,Student,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2025
47912,Costa Rica,27000.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript,2.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"1,000 to 4,999 employees",Employed,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2025
47940,Nigeria,3787.0,Python;R;SQL;Swift,4.0,"Developer, AI apps or physical AI","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025
47947,Bangladesh,1636.0,Ada;HTML/CSS;PowerShell;Python;VBA,5.0,Data or business analyst,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,"5,000 to 9,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
47957,United States of America,84500.0,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript;Visual Basic (.Net),3.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)","1,000 to 4,999 employees",Employed,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
47974,United States of America,60000.0,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,3.0,Other (please specify):,"Associate degree (A.A., A.S., etc.)",,,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2025
47978,Cambodia,1500.0,Ada;Assembly;Bash/Shell (all shells);C;C#;C++,1.0,"Developer, QA or test","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Your choice (very flexible, you can come in when you want or just as needed)","10,000 or more employees",Employed,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2025
47980,Germany,61488.0,Bash/Shell (all shells);C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Lua;MicroPython;PowerShell;Python;R;SQL;Swift;TypeScript;VBA;Visual Basic (.Net),8.0,Cybersecurity or InfoSec professional,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)","1,000 to 4,999 employees",Employed,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,2025
47982,Guatemala,200000.0,Bash/Shell (all shells);Java;JavaScript;Kotlin;Lua;MATLAB;SQL;TypeScript,18.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2025
47983,South Africa,94716.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,24.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2025
47986,Pakistan,298.0,Assembly;C;C#;C++;Dart;Groovy;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;Python;Swift;TypeScript,5.0,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,Not employed,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,2025
48009,United States of America,136000.0,C#;JavaScript;PowerShell;SQL,45.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"1,000 to 4,999 employees",Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2025
48028,United States of America,190000.0,Bash/Shell (all shells);Go;PowerShell;Python,12.0,Applied scientist,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2025
48049,United States of America,210000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Python,15.0,Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
48058,Germany,12298.0,Java;SQL;TypeScript,33.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2025
48069,Nomadic,150000.0,C++;Python,10.0,"Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,Employed,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2025
48070,Rwanda,20789.0,HTML/CSS;Python,6.0,"Founder, technology or otherwise",Some college/university study without earning a degree,"Hybrid (some in-person, leans heavy to flexibility)",Less than 20 employees,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
48081,United States of America,91000.0,Bash/Shell (all shells);C#;PowerShell;Python;Visual Basic (.Net),15.0,System administrator,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)","1,000 to 4,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2025
48088,Switzerland,173590.0,Bash/Shell (all shells);HTML/CSS;Python;SQL,28.0,Project manager,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)",500 to 999 employees,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025
48099,United States of America,110000.0,C#;C++;Python,5.0,AI/ML engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,"1,000 to 4,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2025
48102,United States of America,175000.0,Bash/Shell (all shells);Kotlin;SQL,10.0,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2025
48118,United Kingdom of Great Britain and Northern Ireland,190598.0,Go;JavaScript;Python;Rust,8.0,Engineering manager,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2025
48123,Canada,109438.0,Bash/Shell (all shells);Go;Groovy;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript,13.0,DevOps engineer or professional,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",500 to 999 employees,Employed,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,2025
48125,United States of America,50000.0,C;C#;C++;SQL;Swift;TypeScript;VBA,3.0,AI/ML engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,Less than 20 employees,Employed,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,2025
48127,Paraguay,20356.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;SQL;VBA,20.0,Data or business analyst,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)","5,000 to 9,999 employees",Employed,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2025
48132,United States of America,246000.0,Python,32.0,AI/ML engineer,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Remote,"5,000 to 9,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025
48174,Brazil,29126.0,C#;SQL,3.0,"Developer, back-end",Some college/university study without earning a degree,Remote,"1,000 to 4,999 employees",Employed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025
48185,United States of America,185000.0,Bash/Shell (all shells);Dart;HTML/CSS;JavaScript;Python;Ruby;SQL;TypeScript,15.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,500 to 999 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
48190,United Kingdom of Great Britain and Northern Ireland,97886.0,C#;Go;Groovy;Java;JavaScript;Kotlin;Perl;PowerShell;Python;SQL;TypeScript,10.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,2025
48205,Netherlands,51121.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;PowerShell;Ruby;SQL;TypeScript,9.0,"Developer, back-end","Associate degree (A.A., A.S., etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2025
48206,Israel,141188.0,HTML/CSS;JavaScript;TypeScript,20.0,"Developer, front-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)",Less than 20 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
48208,Belgium,81210.0,C#,10.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2025
48222,United States of America,180000.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;Ruby;TypeScript,6.0,"Developer, front-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
48226,Mexico,21056.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;R;SQL,10.0,Data scientist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,100 to 499 employees,Employed,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2025
48241,Australia,117017.0,Perl;Python;VBA,7.0,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,"10,000 or more employees",Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025
48246,Switzerland,136392.0,C;C++;Go;JavaScript;Python;TypeScript,12.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,2025
48301,United States of America,150000.0,C#;Dart;HTML/CSS;JavaScript;Python;SQL;TypeScript,3.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
48306,Canada,175100.0,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript,12.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,2025
48311,Australia,130019.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;Python;TypeScript,27.0,"Architect, software or solutions","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,Less than 20 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
48314,Indonesia,11472.0,C#;Dart;Go;Java;JavaScript;Kotlin;TypeScript,7.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,20 to 99 employees,Employed,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2025
48336,China,55714.0,C;C#;C++;Go;HTML/CSS;Java;JavaScript;Python;SQL,17.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,20 to 99 employees,Employed,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,2025
48339,United States of America,67000.0,HTML/CSS;JavaScript;PHP;SQL,20.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2025
48340,United States of America,120000.0,C#;C++;PowerShell;SQL,33.0,System administrator,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2025
48351,United States of America,19240.0,HTML/CSS;JavaScript;Python,5.0,Student,Some college/university study without earning a degree,In-person,20 to 99 employees,Student,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025
48352,Australia,104.0,Bash/Shell (all shells);COBOL;Delphi;HTML/CSS;JavaScript;Lisp;Lua;PowerShell;SQL,15.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",Employed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025
48362,India,46496.0,Bash/Shell (all shells);C;C++;HTML/CSS;Python;SQL,11.0,DevOps engineer or professional,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",Employed,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2025
48363,Netherlands,86895.0,Bash/Shell (all shells);C#;C++;Go;HTML/CSS;Java;Kotlin;MicroPython;PHP;PowerShell;Python;SQL;Swift,25.0,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,2025
48367,Ireland,58007.0,HTML/CSS;JavaScript;Python,3.0,"Developer, back-end","Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025
48372,Russian Federation,15311.0,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;TypeScript,6.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2025
48374,Canada,53260.0,Bash/Shell (all shells);C;C#;C++;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript;Visual Basic (.Net),5.0,"Developer, full-stack","Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,2025
48377,United States of America,75000.0,Assembly;C;C#;C++;HTML/CSS;Java;Python;SQL;VBA;Visual Basic (.Net),2.0,Data engineer,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2025
48379,Australia,97514.0,Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;PowerShell;SQL;TypeScript;VBA;Visual Basic (.Net),4.0,"Developer, full-stack",Some college/university study without earning a degree,"Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,2025
48383,Israel,147071.0,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,15.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
48384,Bangladesh,7936.0,Dart;Go;Java;JavaScript;PHP;Python;SQL,3.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)",20 to 99 employees,Employed,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2025
